LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1401,MORE INFO,LEVEL
درآمدها,مالیات,مالیات شرکت‌ها,مالیات اشخاص حقوقی,,مالیات علی الحساب اشخاص حقوقی دولتی  -  وصول ماهانه یک دوازدهم رقم,ردیف شماره 110102جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"11,609.286",0.000,0.000,"11,609.286",,4
درآمدها,مالیات,مالیات شرکت‌ها,مالیات شرکت‌های دولتی,,مالیات عملکرد شرکت‌های دولتی,ردیف شماره 110103جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"7,500.000",0.000,0.000,"7,500.000",,4
درآمدها,مالیات,مالیات شرکت‌ها,مالیات‌ نهادها و بنیادها,,مالیات بنگاه‌های اقتصادی، نهادها و بنیادهای انقلاب اسلامی,ردیف شماره 110104جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,500.000",0.000,15.152,"1,515.152",,4
درآمدها,مالیات,مالیات شرکت‌ها,مالیات اشخاص حقوقی غیر دولتی,,مالیات اشخاص حقوقی غیر دولتی,ردیف شماره 110105جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"112,088.414","1,142.307","113,230.721",,4
درآمدها,مالیات,مالیات شرکت‌ها,مالیات آستان قدس,,مالیات شرکت‌هاو موسسات وابسته به آستان قدس رضوی (جمعی - خرجی) ,ردیف شماره 110111جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,90.000,0.000,0.909,90.909,,4
درآمدها,مالیات,مالیات شرکت‌ها,مالیات نیروهای مسلح و ستاد اجرایی فرمان امام,,مالیات موضوع ماده ۷۸ قانون الحاق برخی مواد به قانون تنظیم بخشی از مقررات مالی دولت (۲),ردیف شماره 110112جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,840.000,0.000,8.485,848.485,,4
درآمدها,مالیات,مالیات شرکت‌ها,,,بند اول: مالیات اشخاص حقوقی,ردیف شماره 110100جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"21,539.286","112,088.414","1,166.853","134,794.553",,3
درآمدها,مالیات,مالیات بر درآمد,مالیات حقوق کارکنان دولتی,,مالیات حقوق کارکنان بخش عمومی,ردیف شماره 110201جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"24,300.000",245.455,"24,545.455",,4
درآمدها,مالیات,مالیات بر درآمد,مالیات حقوق کارکنان بخش خصوصی,,مالیات حقوق کارکنان بخش خصوصی,ردیف شماره 110202جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"23,400.000",236.364,"23,636.364",,4
درآمدها,مالیات,مالیات بر درآمد,مالیات مشاغل,,مالیات مشاغل,ردیف شماره 110203جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"33,500.000",338.384,"33,838.384",,4
درآمدها,مالیات,مالیات بر درآمد,مالیات مستغلات,,مالیات مستغلات,ردیف شماره 110204جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"2,800.000",28.283,"2,828.283",,4
درآمدها,مالیات,مالیات بر درآمد,مالیات‌های متفرقه درآمد,,مالیاتهای متفرقه درآمد,ردیف شماره 110205جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,10.000,0.101,10.101,,4
درآمدها,مالیات,مالیات بر درآمد,معافیت مالیاتی,,معافیت مالیاتی (جمعی - خرجی),ردیف شماره 110206جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,200.000,0.000,0.000,200.000,,4
درآمدها,مالیات,مالیات بر درآمد,,,بند دوم: مالیات بر درآمدها,ردیف شماره 110200جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,200.000,"84,010.000",848.586,"85,058.586",,3
درآمدها,مالیات,مالیات بر ثروت,مالیات بر ارث,,مالیات بر ارث,ردیف شماره 110301جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"1,416.300",14.306,"1,430.606",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات‌های اتفاقی,,مالیاتهای اتفاقی,ردیف شماره 110302جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,25.000,0.253,25.253,,4
درآمدها,مالیات,مالیات بر ثروت,مالیات نقل و انتقال سرقفلی,,مالیات نقل و انتقال سرقفلی,ردیف شماره 110303جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"1,569.400",15.853,"1,585.253",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات نقل و انتقال سهام,,مالیات نقل و انتقال سهام,ردیف شماره 110304جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"10,316.300",104.205,"10,420.505",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات نقل و انتقالات املاک,,مالیات نقل و انتقالات املاک,ردیف شماره 110305جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"3,992.000",40.323,"4,032.323",,4
درآمدها,مالیات,مالیات بر ثروت,حق تمبر,,حق تمبر و اوراق بهادار,ردیف شماره 110306جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"2,498.000",25.232,"2,523.232",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات واحدهای مسکونی گران‌قیمت,,مالیات بر واحدهای مسکونی گران قیمت (با احتساب عرصه و اعیان),ردیف شماره 110307جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,700.000,7.071,707.071,,4
درآمدها,مالیات,مالیات بر ثروت,مالیات خودروهای گران‌قیمت,,مالیات بر انواع خودروهای سواری و وانت دو کابین دارای شماره انتظامی شخصی گران قیمت,ردیف شماره 110308جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"5,000.000",50.505,"5,050.505",,4
درآمدها,مالیات,مالیات بر ثروت,مالیات خانه‌های خالی,,درآمد حاصل از مالیات بر واحدهای مسکونی خالی از سکنه,ردیف شماره 110309جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,000.000",0.000,20.202,"2,020.202",,4
درآمدها,مالیات,مالیات بر ثروت,,,بند سوم: مالیات بر ثروت,ردیف شماره 110300جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,000.000","25,517.000",277.950,"27,794.950",,3
درآمدها,مالیات,مالیات بر واردات,حق گمرکی کالاها,,حقوق ورودی سایر کالاها (موضوع بند ب ماده ۱۵ آیین نامه اجرایی قانون امور گمرکی),ردیف شماره 110401جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"71,400.000",0.000,"1,428.000","72,828.000",,4
درآمدها,مالیات,مالیات بر واردات,حق گمرکی دستگاه‌ها,,حقوق ورودی دستگاه‌های اجرایی (جمعی  -  خرجی),ردیف شماره 110403جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,50.000,0.000,0.000,50.000,,4
درآمدها,مالیات,مالیات بر واردات,یک درصد عوارض بر واردات,,یک درصد عوارض بر واردات,ردیف شماره 110405جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,340.000,340.000,,4
درآمدها,مالیات,مالیات بر واردات,ثبت معافیت‌ها و تخفیفات گمرکی,,ثبت معافیت ها و تخفیفات گمرکی به نرخ صفر (جمعی  -  خرجی تا سقف ۶۱۰۰۰ میلیارد ریال),ردیف شماره 110406جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"6,100.000",0.000,122.000,"6,222.000",,4
درآمدها,مالیات,مالیات بر واردات,درآمدهای قانون مدیریت حمل و مقل,,حقوق ورودی موضوع ماده ۲ قانون مدیریت حمل ونقل سوخت (جمعی  -  خرجی),ردیف شماره 110408جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,200.000,0.000,0.000,200.000,,4
درآمدها,مالیات,مالیات بر واردات,,,بند چهارم: مالیات بر واردات,ردیف شماره 110400جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"77,750.000",0.000,"1,890.000","79,640.000",,3
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات بر بنزین,,مالیات بر فروش فرآورده‌های نفتی - مالیات بر بنزین به میزان ۲۰ درصد قیمت مصوب فروش,ردیف شماره 110501جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"6,000.000",0.000,0.000,"6,000.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,دو درصد مالیات سایر کالاها,,دو درصد مالیات سایر کالاها (معوق),ردیف شماره 110502جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,2.000,0.000,2.000,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,عوارض خروج,,عوارض خروج مسافر از مرزهای کشور ‏,ردیف شماره 110504جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"1,500.000",0.000,"1,500.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,افزایش مایلات ارزش افزوده به نسبت قانون قبل,,سازمان امور مالیاتی -  موضوع درآمد جز۱ ماده۵۵ قانون مالیات بر ارزش افزوده مصوب ۱۴۰۰,ردیف شماره 110505جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,"1,500.000","1,500.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات فروش سیگار,,"مالیات بر فروش سیگار  -  بر اساس لازم الاجرا نبودن قانون ممنوعیت ورود برخی از کالاهای غیر ضرور مصوب
۱۳۷۴/۶/۲۲ و مجاز بودن تامین کسری سیگار از طریق واردات",ردیف شماره 110506جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"2,309.600",0.000,"2,309.600",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات نقل و انتقالات اتومبیل,,مالیات بر نقل و انتقالات اتومبیل,ردیف شماره 110507جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"3,900.000",0.000,"3,900.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات شماره گذاری خودرو,,مالیات شماره گذاری خودرو,ردیف شماره 110508جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"2,200.000",0.000,"2,200.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات ارزش افزوده,,مالیات بر ارزش افزوده,ردیف شماره 110512جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"149,400.000",0.000,"149,400.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,یک درصد مالیات ارزش افزوده برای سلامت,,"درآمد حاصل از یک درصد نرخ مالیات بر ارزش افزوده موضوع ماده ۳۷ قانون الحاق برخی مواد به قانون تنظیم
بخشی از مقررات مالی دولت (۲)",ردیف شماره 110513جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"37,350.000",0.000,"37,350.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات رسیدگی به پرونده مودیان,,درآمد حاصل از رسیدگی قطعی پرونده‌های مودیان مالیات بر ارزش افزوده موضوع بند «ب» تبصره (۶),ردیف شماره 110516جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"1,000.000",0.000,"1,000.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,عوارض ارزش‌ افزوده شرکت‌های فناور,,درآمد حاصل از عوارض ارزش افزوده دریافتی از شرکت‌های فناور مستقر در پارک‌های علم و فناوری,ردیف شماره 110517جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,,,بند پنجم: مالیات بر کالاها و خدمات,ردیف شماره 110500جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"6,000.000","197,661.600","1,500.000","205,161.600",,3
درآمدها,مالیات,,,,بخش اول: درآمدهای مالیاتی,ردیف شماره 110000جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"107,489.287","419,277.014","5,683.388","532,449.688",,2
درآمدها,حق بیمه شخص ثالث,,,,بخش دوم: درآمدهای ناشی از کمک‌های اجتماعی,ردیف شماره 120000جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,"3,000.000","3,000.000",,2
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های دولتی ,,سود سهام ابرازی (۵۰درصد سود ویژه و سود سهام شرکت نفت  -  علی الحساب سال جاری)‏ کلیه شرکت‌های دولتی,ردیف شماره 130101جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"24,645.691",0.000,0.000,"24,645.691",,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام معوقه,,سود سهام معوقه شرکت‌های دولتی,ردیف شماره 130105جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,373.309",0.000,0.000,"1,373.309",,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های نیمه‌دولتی,,سود سهام شرکت‌های با سهم دولتی کمتر از پنجاه درصد,ردیف شماره 130108جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,1.000,0.000,0.000,1.000,,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,,,بند اول: سود سهام شرکت‌های دولتی,ردیف شماره 130100جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"26,020.000",0.000,0.000,"26,020.000",,3
درآمدها,حق مالکیت دولت,درآمد اجاره,,,"درآمدهای حاصل از اجاره ساختمان‌ها و اراضی (از جمله امکانات، اماکن و فضاهای آموزشی، فرهنگی، هنری و
ورزشی کلیه دستگاه‌های اجرایی)",ردیف شماره 130300جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,184.400,23.700,427.600,635.700,,3
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حق امتیاز شبکه,,"درآمد حاصل از مالکیت دولت در بخش ارتباطات و فناوری اطلاعات  -  حق امتیاز شبکه و جریمه عدم انجام
تعهدات",ردیف شماره 130404جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"11,600.000",0.000,0.000,"11,600.000",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد مشمول مالیات بانک‌ها,,نیم درصد درآمد مشمول مالیات بانک‌های کشور  (موضوع قانون تهیه مسکن برای افراد کم درآمد),ردیف شماره 130405جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,40.000,0.000,0.000,40.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,بهره مالکانه معادن,,درآمد حاصل از بهره مالکانه و حقوق دولتی معادن,ردیف شماره 130408جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"40,000.000",0.000,0.000,"40,000.000",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد نامبرینگ,,درآمد حاصل از نامبرینگ (شماره گذاری مخابراتی),ردیف شماره 130413جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,100.000,0.000,0.000,100.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حق‌السهم سازمان تنظیم مقررات,,درآمد حاصل از حق السهم سازمان,ردیف شماره 130414جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,150.000,0.000,0.000,150.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,استاندارد,,درآمد حاصل از فعالیت‌های نظام تأیید صلاحیت,ردیف شماره 130415جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,9.000,0.000,0.000,9.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,بهره مالکانه منابع طبیعی,,"درآمد حاصل از بهره مالکانه و حق بهره برداری طرح‌های منابع طبیعی و انتفاع و تغییر نمایندگی اراضی ملی و
دولتی",ردیف شماره 130416جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,80.000,0.000,0.000,80.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد حاصل از قانون اصلاح قانون معادن,,درآمد حاصل از تبصره‌های ۲ و ۳ ماده ۶ قانون اصلاح قانون معادن,ردیف شماره 130418جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,50.000,0.000,0.000,50.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,مجوز‌های شورای عالی فضای مجازی,,"درآمد حاصل از حق مالکیت دولت در بخش ارتباطات و فناوری اطلاعات  -  مجوزهای صادر شده توسط شورای
عالی فضای مجازی",ردیف شماره 130420جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.100,0.000,0.000,0.100,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حقوق انحصاری دخانیات,,درآمدوزارت صنعت، معدن و تجارت بابت حقوق انحصار و صدور مجوز توزیع محصولات دخانی,ردیف شماره 130421جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,385.000,0.000,0.000,385.000,,4
