LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1401,MORE INFO,LEVEL
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,,وزارت بهداشت، درمان و آموزش پزشکی,ردیف شماره 129000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"18,735.881","2,246.621",0.000,"20,982.502",,4
ملی,سلامت,وزارت بهداشت,صندوق رفاه دانشجویان,,وزارت بهداشت، درمان و آموزش پزشکی  -  صندوق رفاه دانشجویان,ردیف شماره 129025 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,681.426,0.000,0.000,681.426,,4
ملی,سلامت,وزارت بهداشت,بنیاد بیماری‌های خاص,,"بنیاد امور بیماریهای خاص "" هموفیلی، تالاسمی، دیالیزی، سرطانی و ام. اس و E بیماریهای نادر)از جمله اوتیسم و سیستیک فیبروزیس"" (کمک)",ردیف شماره 129100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,122.625,0.000,0.000,122.625,,4
ملی,سلامت,وزارت بهداشت,موسسه تحقیقات علوم پزشکی,,موسسه ملی توسعه تحقیقات علوم پزشکی کشور,ردیف شماره 129120 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,60.000,0.000,0.000,60.000,,4
ملی,سلامت,وزارت بهداشت,دانشگاه علوم پزشکی هوشمند,,دانشگاه علوم پزشکی مجازی,ردیف شماره 129127 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,34.501,0.000,0.000,34.501,,4
ملی,سلامت,وزارت بهداشت,سازمان غذا و دارو,,سازمان غذا و دارو,ردیف شماره 129400 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,388.133,209.080,0.000,597.213,,4
ملی,سلامت,وزارت بهداشت,سازمان انتقال خون,,سازمان انتقال خون ایران,ردیف شماره 129500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,94.888,0.000,0.000,94.888,,4
ملی,سلامت,وزارت بهداشت,انستیتو پاستور,,انستیتو پاستور ایران,ردیف شماره 130500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,016.655",63.560,0.000,"2,080.215",,4
ملی,سلامت,وزارت بهداشت,شرکت توسعه مراکز بهداشتی و درمانی و تجهیزات پزشکی,,شرکت توسعه و تجهیز مراکز بهداشتی و درمانی و تجهیزات پزشکی کشور مادر تخصصی,ردیف شماره 264000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,698.074,0.000,698.074,,4
ملی,سلامت,وزارت بهداشت,,,مجموعه ردیف‌‌های زیرمجموعه وزارت بهداشت، درمان و آموزش پزشکی,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"23,266.630","3,249.955",0.000,"26,516.585",,3
ملی,سلامت,بیمه سلامت,,,سازمان بیمه سلامت ایران,ردیف شماره 264800 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"21,031.000",110.000,0.000,"21,141.000",,3
ملی,سلامت,,,,مجموعه ردیف‌ بیمارستان‌ها، دانشگاه‌ها و نهادهای متولی سلامت زیر نظر وزارت بهداشت درمان و آموزش پزشکی,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"169,036.632","5,097.162",0.000,"174,133.794",,2
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,شورای عالی حوزه‌های علمیه,شورای عالی حوزه‌های علمیه,ردیف شماره 114020 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,788.900,90.800,0.000,879.700,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,حوزه‌های علمیه خواهران,شورای سیاستگذاری حوزه‌های علمیه خواهران,ردیف شماره 114318 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,369.500,90.800,0.000,460.300,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,تبلیغات اسلامی حوزه علمیه قم,دفتر تبلیغات اسلامی حوزه علمیه قم,ردیف شماره 114007 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,229.000,0.000,0.000,229.000,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,حوزه علمیه خراسان,شورای برنامه ریزی مدیریت حوزه‌های علمیه خراسان,ردیف شماره 114025 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,168.000,0.000,0.000,168.000,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,مرکز خدمات حوزه‌های علمیه,مرکز خدمات حوزه‌های علمیه,ردیف شماره 114084 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,807.000",1.816,0.000,"2,808.816",,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,موسسه امام خمینی,موسسه آموزشی و پژوهشی امام خمین ره,ردیف شماره 114200 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,33.000,0.000,0.000,33.000,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,,مجموعه ردیف‌‌های مرتبط با حوزه‌ها و مدارس علمیه,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"4,395.400",183.416,0.000,"4,578.816",,4
ملی,سایر نهادها,نهادهای مذهبی,سازمان اوقاف,,سازمان اوقاف و امور خیریه,ردیف شماره 109500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,308.000,390.000,0.000,698.000,,4
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,اداره سازمان تبلیغات,سازمان تبلیغات اسلامی,ردیف شماره 114300 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,709.200,32.636,0.000,741.836,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,شورای هماهنگی تبلیغات اسلامی,شورای هماهنگی تبلیغات اسلامی,ردیف شماره 114012 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,86.500,0.000,0.000,86.500,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,موسسه پژوهشی انقلاب اسلامی,موسسه پژوهشی و فرهنگی انقلاب اسلامی,ردیف شماره 114310 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,92.000,0.000,0.000,92.000,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,پژوهشگاه فرهنگ و اندیشه اسلامی,پژوهشگاه فرهنگ و اندیشه اسلامی,ردیف شماره 114312 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,36.443,0.000,0.000,36.443,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,شورای سیاست‌گذاری ائمه جمعه,شورای سیاستگذاری ائمه جمعه,ردیف شماره 114313 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,98.000,0.000,0.000,98.000,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,ستاد اقامه نماز,ستاد اقامه نماز,ردیف شماره 114315 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,30.000,0.000,0.000,30.000,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,مرکز تحقیقات کامپیوتری اسلامی,مرکز تحقیقات کامپیوتری علوم اسلامی,ردیف شماره 114316 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,38.400,0.000,0.000,38.400,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,مرکز الگوی اسلامی - ایرانی پیشرفت,مرکز الگوی اسلامی  -  ایرانی پیشرفت,ردیف شماره 114319 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,22.000,0.000,0.000,22.000,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,ستاد امر به معروف,ستاد احیا امر به معروف و نهی از منکر,ردیف شماره 114350 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,57.400,0.000,0.000,57.400,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,حوزه هنری,حوزه هنری سازمان تبلیغات اسلامی,ردیف شماره 115600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,276.900,0.000,0.000,276.900,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,,مجموعه ردیف‌‌های مرتبط با سازمان تبلیغات اسلامی,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,446.843",32.636,0.000,"1,479.479",,4
ملی,سایر نهادها,نهادهای مذهبی,حج و زیارت,,سازمان حج و زیارت,ردیف شماره 109600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,18.900,0.000,0.000,18.900,,4
ملی,سایر نهادها,نهادهای مذهبی,جامعه المصطفی,,جامعه المصطفی العالمیه,ردیف شماره 114400 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,574.700,2.269,0.000,576.969,,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه علوم و معارف قرآنی,,دانشگاه علوم و معارف قرآنی,ردیف شماره 109501 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,51.700,0.000,0.000,51.700,,4
ملی,سایر نهادها,نهادهای مذهبی,سازمان فرهنگ و ارتباطات اسلامی,,سازمان فرهنگ و ارتباطات اسلامی,ردیف شماره 114028 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,495.500,0.908,0.000,496.408,,4
ملی,سایر نهادها,نهادهای مذهبی,مجمع جهانی اهل بیت,,مجمع جهانی اهل بیت,ردیف شماره 114043 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,89.000,0.000,0.000,89.000,,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه اهل بیت,,دانشگاه اهل بیت,ردیف شماره 114048 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,27.000,0.000,0.000,27.000,,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه مذاهب اسلامی,,دانشگاه مذاهب اسلامی,ردیف شماره 114900 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,43.000,0.000,0.000,43.000,,4
ملی,سایر نهادها,نهادهای مذهبی,موسسه نشر آثار آیت‌الله خمینی,,موسسه نشر آثار حضرت امام قدس سره,ردیف شماره 114030 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,74.400,2.905,0.000,77.305,,4
ملی,سایر نهادها,نهادهای مذهبی,نهاد نمایندگی رهبری در دانشگاه‌ها,,نهاد نمایندگی مقام معظم رهبری در دانشگاه‌ها,ردیف شماره 113630 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,314.000,0.000,0.000,314.000,,4
ملی,سایر نهادها,نهادهای مذهبی,پژوهشگاه فرهنگ و معارف اسلامی,,نهاد نمایندگی مقام معظم رهبری در دانشگاه ها - پژوهشگاه فرهنگ و معارف اسلامی,ردیف شماره 113635 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,13.500,0.000,0.000,13.500,,4
ملی,سایر نهادها,نهادهای مذهبی,پژوهشگاه حوزه و دانشگاه,,پژوهشگاه حوزه و دانشگاه,ردیف شماره 113573 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,36.752,0.000,0.000,36.752,,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه شهید مطهری,,دانشگاه شهید مطهری,ردیف شماره 114450 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,24.000,0.000,0.000,24.000,,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه امام صادق,,دانشگاه امام صادق,ردیف شماره 114460 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,21.300,0.000,0.000,21.300,,4
ملی,سایر نهادها,نهادهای مذهبی,,,مجموعه ردیف‌های مرتبط با نهادهای دینی و مذهبی,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"7,933.994",612.134,0.000,"8,546.128",,3
ملی,سایر نهادها,صدا و سیما,,,سازمان صدا و سیمای جمهوری اسلامی ایران,ردیف شماره 283500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"4,998.680",290.557,0.000,"5,289.237",,3
ملی,سایر نهادها,خبرگزاری ایرنا,,,سازمان خبرگزاری جمهوری اسلامی (زیرمجمعه وزارت ارشاد),ردیف شماره 282500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,195.000,0.009,0.000,195.009,,3
ملی,سایر نهادها,مرکز ملی فضای مجازی,,,مرکز ملی فضای مجازی کشور,ردیف شماره 101077 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,25.590,74.283,0.000,99.873,,3
ملی,سایر نهادها,شورای عالی انقلاب فرهنگی,,,دبیرخانه شورای عالی انقلاب فرهنگی,ردیف شماره 113600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,152.000,4.981,0.000,156.981,,3
ملی,سایر نهادها,بنیاد مسکن,,,بنیاد مسکن انقلاب اسلامی,ردیف شماره 133700 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,8.655,623.852,0.000,632.507,,3
ملی,سایر نهادها,دانشگاه معارف اسلامی,,,دانشگاه معارف اسلامی,ردیف شماره 113633 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,20.300,3.632,0.000,23.932,,3
ملی,سایر نهادها,نهاد کتابخانه‌ها,,,نهاد کتابخانه‌های عمومی کشور,ردیف شماره 115800 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,391.744,44.310,0.000,436.054,,3
ملی,سایر نهادها,کمیته امداد,,,بنیاد شهید و امور ایثارگران,ردیف شماره 131600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"47,855.000",288.100,0.000,"48,143.100",,3
ملی,سایر نهادها,کمیته امداد,,,کمیته امداد امام خمینی  -  کمک,ردیف شماره 129600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"25,773.366",8.172,0.000,"25,781.538",,3
ملی,سایر نهادها,شورای نظارت بر صدا و سیما,,,شورای نظارت بر صدا و سیما,ردیف شماره 101050 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,9.000,0.000,0.000,9.000,,3
ملی,سایر نهادها,,,,سایر نهادها,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"87,363.329","1,950.030",0.000,"89,313.359",,2
ملی,نهادهای قانون‌گذار,مجلس,اداره مجلس,,مجلس شورای اسلامی,ردیف شماره 101500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,152.000",54.255,0.000,"1,206.255",,4
ملی,نهادهای قانون‌گذار,مجلس,مرکز پژوهش‌ها,,مجلس شورای اسلامی  -  مرکز پژوهشها,ردیف شماره 101501 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,151.000,0.000,0.000,151.000,,4
ملی,نهادهای قانون‌گذار,مجلس,دیوان محاسبات,,دیوان محاسبات کشور,ردیف شماره 101510 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,080.300",28.975,0.000,"1,109.275",,4
ملی,نهادهای قانون‌گذار,مجلس,,,مجموعه‌ردیف‌های مرتبط با مجلس شورای اسلامی,ردیف شماره 101050 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,383.300",83.230,0.000,"2,466.530",,3
ملی,نهادهای قانون‌گذار,مجلس خبرگان,,,دبیرخانه مجلس خبرگان رهبری,ردیف شماره 101015 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,9.800,0.020,0.000,9.820,,3
ملی,نهادهای قانون‌گذار,مجمع تشخیص مصلحت,,,مجمع تشخیص مصلحت نظام,ردیف شماره 101026 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,147.468,0.835,0.000,148.303,,3
ملی,نهادهای قانون‌گذار,شورای نگهبان,,,شورای نگهبان,ردیف شماره 101600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,234.000,43.947,0.000,277.947,,3
ملی,نهادهای قانون‌گذار,,,,مجموعه ردیف‌های مرتبط با نهادهای قانون‌گذار,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,774.568",128.032,0.000,"2,902.600",,2
ملی,نهادهای قضایی,وزارت دادگستری,اداره وزارت دادگستری,,وزارت دادگستری,ردیف شماره 108000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,296.000,45.490,0.000,341.490,,4
ملی,نهادهای قضایی,وزارت دادگستری,سازمان تعزیرات حکومتی,,سازمان تعزیرات حکومتی,ردیف شماره 108021 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,738.500,23.795,0.000,762.295,,4
ملی,نهادهای قانون‌گذار,وزارت دادگستری,,,مجموعه ردیف‌های زیرمجموعه وزارت دادگستری,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,034.500",69.285,0.000,"1,103.785",,3
ملی,نهادهای قضایی,قوه قضاییه,دادگستری,,قوه قضاییه,ردیف شماره 108100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"15,006.600","1,829.076",0.000,"16,835.676",,4
ملی,نهادهای قضایی,قوه قضاییه,دانشگاه علوم قضایی,,دانشگاه علوم قضایی و خدمات اداری,ردیف شماره 108006 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,69.292,1.400,0.000,70.692,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان قضایی نیروهای مسلح,,سازمان قضایی نیروهای مسلح,ردیف شماره 108009 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,427.187,53.212,0.000,480.399,,4
ملی,نهادهای قضایی,قوه قضاییه,دادستانی ویژه روحانیت,,دادستانی ویژه روحانیت,ردیف شماره 108017 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,117.495,4.113,0.000,121.608,,4
ملی,نهادهای قضایی,قوه قضاییه,شورای حل اختلاف,,شورای حل اختلاف (کمک),ردیف شماره 108109 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,170.800",10.000,0.000,"1,180.800",,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان زندان‌ها,,سازمان زندان‌ها و اقدامات تامینی و تربیتی کشور,ردیف شماره 108200 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"4,997.100",684.945,0.000,"5,682.045",,4
ملی,نهادهای قضایی,قوه قضاییه,پزشکی قانونی,,سازمان پزشکی قانونی کشور,ردیف شماره 108400 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,789.000,172.029,0.000,961.029,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان ثبت اسناد,,سازمان ثبت اسناد و املاک کشور,ردیف شماره 108500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"5,314.922","2,411.006",0.000,"7,725.928",,4
ملی,نهادهای قضایی,قوه قضاییه,دیوان عدالت اداری,,دیوان عدالت اداری,ردیف شماره 108108 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,318.735,71.080,0.000,389.815,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان بازرسی کل کشور,,سازمان بازرسی کل کشور,ردیف شماره 108300 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,405.000,75.581,0.000,480.581,,4
ملی,نهادهای قضایی,قوه قضاییه,,,مجموعه ردیف‌های زیرمجموعه قوه قضائیه,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"28,616.130","5,312.442",0.000,"33,928.572",,3
ملی,نهادهای قضایی,,,,مجموعه ردیف‌‌های مرتبط با نهادهای قضایی,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"29,650.630","5,381.727",0.000,"35,032.357",,2
ملی,نهادهای نظامی و امنیتی,شورای عالی امنیت ملی,,,شورای عالی امنیت ملی,ردیف شماره 101004 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,34.000,12.230,0.000,46.230,,3
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,اداره وزارت اطلاعات,,وزارت اطلاعات,ردیف شماره 102100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"9,851.804",225.827,0.000,"10,077.631",,4
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,حراست کل کشور,,سازمان حراست کل کشور,ردیف شماره 102104 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,6.000,0.000,0.000,6.000,,4
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,صندوق بازنشستگی,,وزارت اطلاعات  -  صندوق بازنشستگی,ردیف شماره 102107 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,408.000",0.000,0.000,"1,408.000",,4
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,سازمان اطلاعات خارجی,,وزارت اطلاعات  -  سازمان اطلاعات خارجی,ردیف شماره 102110 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,100.000,0.000,0.000,100.000,,4
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,طرح شهید شاطری,,وزارت اطلاعات  -  شهید شاطری,ردیف شماره 102114 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,959.000",0.000,0.000,"1,959.000",,4
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,طرح شهید عشوری,,وزارت اطلاعات - طرح شهید عشوری,ردیف شماره 102117 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,872.000,0.000,0.000,872.000,,4
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,مرکز امنیت فضای تبادل,,وزارت اطلاعات - مرکز امنیت فضای تبادل اطلاعات,ردیف شماره 102118 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,100.000,0.000,0.000,100.000,,4
ملی,نهادهای نظامی و امنیتی,وزارت اطلاعات,,,مجموعه ردیف‌های زیرمجموعه وزارت اطلاعات,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"14,296.804",225.827,0.000,"14,522.631",,3
ملی,نهادهای نظامی و امنیتی,نیروی انتظامی,اداره نیروی انتظامی,,فرماندهی کل انتظامی جمهوری اسلامی ایران,ردیف شماره 106000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"37,025.186","1,339.118",0.000,"38,364.304",,4
ملی,نهادهای نظامی و امنیتی,نیروی انتظامی,عقیدتی سیاسی,,سازمان عقیدتی سیاسی فرماندهی کل انتظامی جمهوری اسلامی ایران,ردیف شماره 106002 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,123.000,0.000,0.000,123.000,,4
ملی,نهادهای نظامی و امنیتی,نیروی انتظامی,حفاظت اطلاعات,,فرماندهی کل انتظامی جمهوری اسلامی ایران  -  شهید جواهری (تقویت بنیه انتظامی),ردیف شماره 106004 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,129.500,0.000,0.000,129.500,,4
ملی,نهادهای نظامی و امنیتی,نیروی انتظامی,طرح شهید جواهری,,فرماندهی کل انتظامی جمهوری اسلامی ایران  -  شهید جواهری (تقویت بنیه انتظامی),ردیف شماره 106007 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,509.718",0.000,0.000,"1,509.718",,4
ملی,نهادهای نظامی و امنیتی,نیروی انتظامی,دانشگاه علوم انتظامی,,دانشگاه علوم انتظامی,ردیف شماره 106009 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,76.000,0.000,0.000,76.000,,4
ملی,نهادهای نظامی و امنیتی,نیروی انتظامی,طرح شهید موسوی,,فرماندهی کل انتظامی جمهوری اسلامی ایران  -  شهید موسوی فرماندهی مرزبانی,ردیف شماره 106011 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,649.123,0.000,0.000,649.123,,4
ملی,نهادهای نظامی و امنیتی,نیروی انتظامی,طرح شهید شهابی,,ففرماندهی کل انتظامی جمهوری اسلامی ایران -  شهید شهابی راهنمایی و رانندگی,ردیف شماره 106014 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,27.548,0.000,0.000,27.548,,4
